customer_id,age,gender,city_tier,income,spending_score,num_transactions,membership_years,preferred_category,discount_usage,credit_score,annual_revenue
977,34,Female,Tier1,105502.98036643038,35,22,14,Electronics,0.34377066810441753,656.0,37822.86344853993
978,10,Female,Tier1,4707.07344992558,81,12,13,Electronics,0.3878687357248128,678.0,4079.7888749750723
979,20,Male,Tier3,38522.97100571448,76,23,2,Electronics,0.7570291701429289,711.0,12909.63788003612
980,49,Female,Tier3,8744.148628255698,24,16,4,Fashion,0.36099683352984185,,3979.2632524309056
981,49,Female,Tier2,,94,22,11,Grocery,0.34147387645786176,734.0,5774.635475498513
982,45,Female,Tier2,46386.685938404844,30,24,19,Luxury,0.3241887982262194,510.0,18213.29632101104
983,28,Male,Tier3,13098.365067512437,84,20,13,Electronics,0.051302494804135915,625.0,6692.785765688934
984,39,Male,Tier2,34760.9983382079,42,18,4,Electronics,0.43183708653806546,729.0,8291.771175575599
985,39,Female,Tier1,57873.9187490091,71,12,3,Electronics,0.32494277015521744,576.0,21773.042877619297
986,26,Female,Tier3,25348.830908720054,50,26,20,Grocery,0.0895146976703399,,13067.897172345878
987,58,Female,Tier2,41048.11090479026,71,24,15,Fashion,0.5663903958431861,794.0,15250.29023339082
988,50,Female,Tier1,23306.119322100178,60,20,6,Fashion,0.04491162750601722,745.0,9589.219938657063
989,37,Female,Tier1,24074.398686924436,30,22,2,Grocery,0.18917299510160052,702.0,9093.533418350447
990,40,Female,Tier1,14122.854249191401,12,24,3,Grocery,0.42635595559754974,614.0,7034.863583054757
991,42,Female,Tier3,84982.58257314657,49,17,19,Fashion,0.15141752034153466,672.0,35688.886398134666
992,15,Female,Tier1,37048.79645609682,95,14,5,Electronics,0.19861576717039855,542.0,13265.01359668289
993,37,Male,Tier3,31737.800431895663,82,30,2,Fashion,,587.0,14422.06836520737
994,31,Male,Tier3,37767.5795851891,46,19,0,Fashion,0.2523991046387513,593.0,11855.523741490337
995,27,Female,Tier2,,43,18,2,Electronics,0.4529156436562391,654.0,5791.929015770758
996,36,Male,Tier2,42263.55121164109,2,20,7,Grocery,0.3115851841333592,618.0,13645.188042518297
997,61,Female,Tier1,,97,25,15,Electronics,0.2027354389422082,670.0,23860.28191161172
998,47,Male,Tier1,8379.233024875919,75,18,6,Electronics,0.04692876717058369,720.0,4847.897899912561
999,33,Male,Tier1,32179.79213494198,98,27,17,Grocery,0.04577613334409508,593.0,14707.376549926934
1000,46,Female,Tier2,23016.187435063865,80,21,8,Electronics,0.19003473853254982,661.0,9699.904768575163
1001,56,Female,Tier1,15314.73237685264,54,22,2,Electronics,0.08633413869586982,616.0,6199.930920219209
1002,51,Male,Tier1,10246.800676153593,35,12,17,Fashion,0.33172522479548644,665.0,7410.071697960206
1003,40,Female,Tier1,45997.566140926196,52,16,15,Electronics,,704.0,17634.225322800423
1004,32,Female,Tier3,25478.56435357429,33,27,20,Electronics,0.22257677690609715,723.0,12014.752744305542
1005,48,Female,Tier1,19053.555385465574,85,16,0,Grocery,0.4495719519700354,703.0,6017.522166428269
1006,44,Male,Tier3,32198.25313032557,84,18,20,Electronics,0.2996136566213863,683.0,16341.290504544952
1007,50,Female,Tier1,20146.048596924586,72,26,19,Electronics,0.021297452092839897,536.0,11985.352463627181
1008,47,Female,Tier2,13455.588421760016,51,22,15,Electronics,0.4181442097792238,,7646.7377238374775
1009,52,Male,Tier1,24107.214549057844,26,20,11,Electronics,0.26782606762313393,,9228.416538624178
1010,33,Female,Tier2,21598.860237393514,97,19,5,Electronics,0.25653338743808507,678.0,7577.8229421789465
1011,55,Female,Tier2,6361.811443471961,62,16,20,Fashion,0.31266905965089126,546.0,6391.303371874773
1012,42,Female,Tier1,14175.967548507735,61,24,8,Electronics,0.11620192650977633,677.0,6877.826912007077
1013,64,Female,Tier2,9089.939206171704,26,36,20,Electronics,0.2365108820705173,671.0,7958.998494885294
1014,31,Male,Tier2,6932.795538088562,37,21,12,Luxury,0.15335447876044325,,5705.991463372261
1015,60,Male,Tier2,30558.237281749178,30,27,11,Fashion,0.07909198797413797,562.0,11770.630680557022
1016,42,Female,Tier2,13792.264205056004,95,19,12,Electronics,0.09365599920122052,733.0,6771.025992144223
1017,32,Female,Tier1,45660.29618731725,97,26,17,Electronics,0.14995973887418643,705.0,17797.724186298914
1018,34,Female,Tier2,6124.072397018858,11,26,18,Grocery,0.07886034311156168,581.0,6800.942214375933
1019,36,Female,Tier3,17882.399601385467,53,20,18,Grocery,0.3383334177005846,567.0,8805.288478679799
1020,45,Male,Tier3,,41,20,18,Grocery,0.22779517931661786,453.0,8701.745317510542
1021,46,Male,Tier3,7298.504389954238,5,20,5,Electronics,0.1383008249850522,767.0,3892.966685802486
1022,33,Male,Tier1,22105.040148611664,66,19,15,Electronics,0.05388624037316674,653.0,10166.31519398177
1023,39,Male,Tier2,7758.426465812339,13,24,6,Electronics,0.11616115073377685,800.0,4607.691602376981
1024,65,Female,Tier2,25742.564001203904,63,20,6,Grocery,0.208362908492475,634.0,10476.475485462088
1025,60,Male,Tier1,36480.42635531035,82,27,18,Grocery,0.2540272097265967,672.0,15657.643481311554
1026,45,Female,Tier3,26563.336672441375,90,20,15,Electronics,0.17228791697140647,721.0,15275.762160580656
1027,40,Male,Tier2,29019.359267091368,25,20,16,Electronics,0.06579587307450178,781.0,13841.068416737442
1028,41,Female,Tier1,45336.35070715802,44,13,18,Luxury,0.21825073244472867,690.0,18556.133580082842
1029,47,Female,Tier1,21617.65496293416,14,19,15,Electronics,,650.0,9832.52887228374
1030,27,Male,Tier3,12354.56179516613,69,24,15,Electronics,,652.0,7144.329455170084
1031,36,Male,Tier1,14382.017872929127,59,15,18,Grocery,0.3371162378517857,566.0,9054.087863542365
1032,19,Male,Tier1,14600.895182858749,56,21,14,Electronics,0.2644275813732768,619.0,6807.814541466203
1033,44,Female,Tier1,,52,19,2,Electronics,0.32267056870099226,654.0,4807.136198013385
1034,47,Male,Tier1,38137.293424394426,66,15,14,Electronics,0.3914933618025939,760.0,16816.5957748819
1035,34,Female,Tier3,31851.252337256177,68,16,15,Grocery,0.3314184605602478,615.0,12835.264315963412
1036,58,Other,Tier1,6867.103876677396,12,26,19,Electronics,0.4774128017092147,735.0,7079.294006742525
1037,25,Female,Tier2,,75,17,4,Fashion,0.1031266097981638,643.0,5075.3199558837105
1038,22,Male,Tier3,,68,26,18,Electronics,0.09974465745902245,749.0,7829.597917101019
1039,42,Female,Tier2,,43,28,9,Grocery,0.5508275181835934,704.0,11600.520137589081
1040,52,Male,Tier1,46796.17078787571,73,15,12,Electronics,0.3031854384866447,698.0,16018.788950649103
1041,60,Male,Tier2,30143.669592316266,74,22,14,Electronics,0.38955036857609987,728.0,13629.034506181843
1042,34,Female,Tier1,13482.735266769398,91,15,11,Grocery,0.18705870625096396,716.0,6494.590932981438
1043,52,Female,Tier1,17618.683639113508,6,20,16,Electronics,0.13315901485227447,735.0,9595.134082533556
1044,39,Male,Tier2,8308.24870707716,15,17,14,Grocery,0.45844875059546086,820.0,6779.89556867638
1045,37,Male,Tier3,8766.441442978343,42,22,3,Electronics,0.08893122397595339,779.0,4451.67866585071
1046,50,Male,Tier2,39824.38931495158,31,26,14,Electronics,0.5678407399824943,687.0,17643.33449890399
1047,47,Female,Tier3,60529.040807221056,86,18,16,Electronics,0.16933623840909512,614.0,24850.34441433452
1048,21,Male,Tier2,13355.21240347188,53,23,10,Grocery,0.11944686532918074,679.0,5713.433415128045
1049,57,Other,Tier2,22781.023689947237,6,28,14,Electronics,0.3987227862653761,495.0,10529.182823736022
1050,56,Female,Tier3,36474.42583731524,33,26,19,Fashion,,,17936.940826760714
1051,32,Female,Tier1,6872.687200332499,29,18,20,Electronics,0.14093097744717661,565.0,6413.758000994979
1052,44,Male,Tier1,10571.525286954206,21,13,6,Electronics,0.09336829196640781,739.0,4836.517506833774
1053,45,Female,Tier2,88924.6658964687,54,24,12,Electronics,0.2202097192967291,808.0,39531.7106659638
1054,43,Female,Tier2,11266.606487892448,56,15,12,Electronics,,533.0,5567.130759345533
1055,33,Female,Tier1,17097.986438220763,94,13,19,Electronics,0.24421504935167626,645.0,10319.276811697273
1056,31,Male,Tier1,14442.722706039878,21,21,19,Grocery,0.4617127555206162,564.0,8098.209625517485
1057,39,Male,Tier1,5451.545631048139,100,17,1,Electronics,0.27177459258820996,511.0,2568.626954039821
1058,54,Male,Tier2,23339.576875602197,55,24,9,Electronics,0.49520423144271014,641.0,10360.419679398192
1059,46,Female,Tier3,21640.543820690396,58,23,17,Luxury,0.05421556544850165,700.0,11862.249654224792
1060,35,Female,Tier3,24999.118671628858,64,14,19,Electronics,0.2631914543237002,710.0,10563.544946987626
1061,49,Female,Tier2,20760.285920658393,86,22,4,Electronics,0.11649489458460949,662.0,9230.9323512935
1062,5,Male,Tier3,15964.093791004758,46,18,19,Electronics,0.377489366973799,516.0,8548.252685910242
1063,53,Male,Tier1,15335.251238509936,84,19,18,Electronics,0.2230899808617359,659.0,7727.5524783263245
1064,19,Male,Tier1,15519.875620903107,22,17,1,Electronics,0.34692179955460045,530.0,4600.630232261204
1065,35,Male,Tier1,11024.96137389314,60,22,3,Electronics,0.0754894389898487,535.0,4472.422824036717
1066,26,Male,Tier2,12287.487796963731,11,27,15,Electronics,0.2517243062315253,570.0,8249.430460495518
1067,24,Female,Tier1,11155.193176400848,47,18,20,Grocery,0.26872925723846514,733.0,8545.621019196626
1068,53,Female,Tier2,32905.244973255125,31,18,15,Grocery,0.18133370759446743,693.0,13833.164857669095
1069,34,Female,Tier2,27289.89590571986,77,18,16,Grocery,0.20396966865486976,675.0,10775.248286254082
1070,44,Male,Tier1,22448.828153087215,18,24,14,Electronics,0.3428348470772568,580.0,9799.401849283735
1071,39,Male,Tier3,85783.81639686953,22,18,12,Electronics,0.4992310496989319,618.0,28166.568179022423
1072,45,Male,Tier2,11521.997151146374,56,19,0,Electronics,0.485104423807897,540.0,3211.627264280296
1073,40,Female,Tier1,48201.42050571279,17,23,4,Electronics,0.46717437734996736,759.0,13274.968017150777
1074,24,Male,Tier1,18360.903585473872,38,15,19,Electronics,0.08428770723884162,825.0,9969.219546781735
1075,51,Female,Tier2,24588.03642545942,25,18,0,Electronics,0.3696999467063478,694.0,7648.577987830483
1076,34,Male,Tier1,,32,18,11,Electronics,0.3882108544291924,708.0,11342.042989433354
1077,21,Female,Tier1,,15,26,14,Grocery,0.13007242466862323,637.0,9724.955429301219
1078,34,Female,Tier2,10512.407584989958,13,22,3,Electronics,0.28691355763693266,,4199.8128556853635
1079,58,Male,Tier3,11798.844928916264,58,25,18,Luxury,,582.0,7642.956523408757
1080,50,Female,Tier1,5042.217921606288,90,21,15,Grocery,0.606255276056334,612.0,5281.026360392323
1081,35,Male,Tier3,33683.295471982456,50,27,17,Electronics,0.23504294580269255,619.0,15134.687171267096
1082,35,Female,Tier3,33120.83232145299,11,14,16,Electronics,0.341987473486869,600.0,13017.008025546695
1083,36,Male,Tier1,66739.7088112992,13,12,10,Grocery,0.2993102823644586,653.0,19985.04350996645
1084,64,Male,Tier2,29450.030842069464,97,15,19,Grocery,0.25926041827854845,581.0,12581.960123526744
1085,44,Female,Tier1,34844.73480706778,50,25,12,Electronics,0.17622974827612323,823.0,12646.47493461899
1086,45,Female,Tier1,20804.353587757287,38,21,8,Electronics,0.287917700682884,540.0,8065.057542003485
1087,52,Male,Tier2,30497.97157271382,1,17,16,Electronics,,720.0,13390.780361426949
1088,42,Female,Tier2,47226.71718852257,39,14,16,Electronics,0.25784069385447267,629.0,15665.380477034969
1089,36,Male,Tier1,25009.98819351668,27,19,4,Fashion,0.3465571967141301,687.0,5691.0236956223125
1090,37,Male,Tier3,15292.807663668029,36,19,7,Electronics,0.7379960808076677,690.0,7494.16755052988
1091,39,Female,Tier2,,32,24,2,Electronics,0.14443498014777745,662.0,5973.9549823156085
1092,39,Male,Tier3,37283.43936777945,41,17,5,Electronics,0.24021378694046017,559.0,9805.351823165762
1093,48,Male,Tier1,15617.00424968413,15,14,2,Fashion,0.49339719948618255,623.0,6239.517788168932
1094,40,Female,Tier3,41041.80368505469,31,22,7,Grocery,0.23376972527013942,663.0,13614.95241623317
1095,48,Male,Tier1,83785.77395483253,6,19,11,Grocery,0.1974936884543961,658.0,29524.97731854384
1096,39,Female,Tier1,41399.475654471265,89,22,3,Fashion,0.31633660806693575,568.0,15543.059455924602
1097,40,Male,Tier2,37160.25786596454,52,20,1,Fashion,0.12583227794903257,753.0,13947.933341181797
1098,16,Male,Tier2,,82,30,9,Grocery,0.5134519936409224,450.0,11931.788205987832
1099,50,Male,Tier2,12787.090182953869,22,13,14,Electronics,0.5792637855183909,629.0,6277.425674484067
1100,44,Female,Tier1,12000.368345705647,31,17,12,Electronics,0.47636715353972026,576.0,5596.936635144013
1101,51,Female,Tier1,11916.321891996613,100,22,14,Grocery,0.1972515848954402,664.0,8350.267926947776
1102,5,Male,Tier2,32477.812672923665,73,17,18,Electronics,0.3668913283566879,731.0,14039.46400988958
1103,65,Male,Tier1,16770.488417964054,46,23,17,Grocery,0.20087925621536554,537.0,9770.806504724254
1104,38,Female,Tier2,,67,11,12,Electronics,0.28853224217983836,838.0,8612.84343215347
1105,53,Male,Tier1,29526.97411905178,97,26,19,Grocery,0.24256280735353142,666.0,14198.877953112285
1106,27,Female,Tier3,12230.707764925917,91,13,19,Electronics,0.1250068098775573,680.0,7735.850652284467
1107,47,Male,Tier2,15500.899605077622,43,24,0,Electronics,0.14665669374028842,534.0,5480.716879644674
1108,27,Female,Tier2,27612.33745706983,1,24,15,Grocery,0.12957917718295492,646.0,10492.195549524387
1109,32,Male,Tier3,17968.98134274329,44,30,7,Electronics,0.16462833021323833,727.0,8529.519943425576
1110,62,Female,Tier2,19183.086875655797,57,15,5,Grocery,0.14510025880044505,666.0,5141.0420041768375
1111,37,Female,Tier1,10690.828342178997,9,14,2,Electronics,0.5504381995029262,661.0,4359.834407804114
1112,42,Male,Tier1,19365.76194847938,5,22,19,Luxury,0.27249281935946135,645.0,12292.315383955465
1113,50,Male,Tier2,70018.79496608797,79,22,15,Fashion,0.14447756366529635,539.0,23395.24382232991
1114,45,Female,Tier1,16115.7647088928,9,23,1,Electronics,0.36006018194286676,539.0,6539.809367576269
1115,41,Female,Tier2,9868.394252434224,45,24,1,Grocery,0.07521248682523596,743.0,4094.20219101273
1116,44,Male,Tier1,,92,18,14,Electronics,0.1667471324101277,720.0,16439.03274657908
1117,68,Male,Tier1,31772.247013521664,77,19,9,Electronics,0.4779311481118566,732.0,10924.013493194114
1118,39,Female,Tier2,25561.252503169937,24,15,0,Grocery,0.2201151372527963,584.0,7656.707673746872
1119,42,Male,Tier3,8751.239477729485,74,21,19,Grocery,0.23456910571443967,637.0,7055.355819224747
1120,52,Female,Tier2,9666.005503399776,42,22,14,Electronics,0.16110167627120342,748.0,5714.299493317238
1121,53,Male,Tier3,7509.144362229565,22,19,0,Electronics,0.41074326762198266,551.0,2915.2837622603483
1122,54,Female,Tier3,29794.290220768384,60,13,15,Fashion,0.28694941989090994,740.0,9500.200329597868
1123,47,Female,Tier1,44977.07749416373,86,18,17,Electronics,0.438420468223475,603.0,16462.710682674155
1124,26,Other,Tier1,30506.26418861404,37,21,4,Fashion,0.5259117803399209,581.0,7761.379544737923
1125,59,Male,Tier2,86243.6473615294,39,18,20,Grocery,0.06823864845000858,647.0,29094.162342391843
1126,26,Female,Tier3,16166.030480866928,84,22,4,Electronics,0.1210818850565293,560.0,6838.595529853359
1127,43,Male,Tier2,17560.92234349377,74,17,9,Electronics,0.3184394895696895,498.0,8796.53326898786
1128,30,Female,Tier3,23732.32504988692,74,16,11,Electronics,,656.0,9980.631253446467
1129,39,Female,Tier1,18757.540470471522,90,24,9,Fashion,0.31408707207000824,692.0,8034.732639560877
1130,43,Male,Tier1,,89,25,1,Fashion,0.328016067926526,747.0,8742.782325702068
1131,43,Female,Tier2,14076.546783006419,53,19,0,Grocery,0.11177059536157864,698.0,4445.580491399359
1132,45,Male,Tier1,8297.362386656616,28,26,15,Electronics,0.2956253072421876,807.0,6979.711006101713
1133,59,Female,Tier1,6294.6893382576745,77,17,17,Grocery,0.4102717512733008,758.0,5872.881423575255
1134,45,Female,Tier1,30833.555389736335,15,22,6,Electronics,0.18707352112091782,709.0,9961.117732068402
1135,37,Female,Tier1,15242.7950639914,60,23,3,Grocery,0.18393021057192374,687.0,4584.3498966746265
1136,51,Male,Tier2,9713.97951104382,60,16,9,Electronics,0.020169498865583807,748.0,6290.740265567241
1137,54,Male,Tier3,14280.619981185746,6,22,9,Fashion,0.3380789462993547,472.0,5960.967176644137
1138,25,Female,Tier3,86402.53821221385,52,25,10,Grocery,,611.0,29068.520254133233
1139,47,Male,Tier2,10121.069560108568,12,24,2,Electronics,0.4098304503741407,501.0,3783.5052206435157
1140,48,Male,Tier1,36645.065920196816,19,24,13,Fashion,0.15284863351724634,703.0,12626.970654585528
1141,36,Male,Tier2,29577.390086859756,96,14,12,Electronics,0.3595680251311643,590.0,11885.046811412325
1142,56,Male,Tier1,56331.1514375503,75,16,18,Electronics,0.2572168638766256,891.0,23454.636252881002
1143,38,Female,Tier1,20208.02314382805,97,25,9,Electronics,,608.0,9477.3534957027
1144,41,Male,Tier1,,2,12,14,Grocery,0.14655069374156307,658.0,5691.261702836344
1145,37,Female,Tier3,44124.996430770145,55,24,7,Fashion,0.19028251634833795,617.0,13388.272503306436
1146,40,Male,Tier3,18492.571306459755,15,22,16,Fashion,0.09438880452669526,,9909.4976680542
1147,26,Male,Tier2,53751.35692934471,64,27,5,Grocery,0.03690002386871809,550.0,19331.18449775184
1148,22,Male,Tier2,38994.59108316616,100,30,6,Electronics,0.2520082844846634,547.0,11387.653586968041
1149,59,Male,Tier1,,69,12,13,Electronics,0.3708287915272315,475.0,11481.911925900858
1150,29,Male,Tier2,115605.31324923098,15,16,7,Electronics,0.2497354540507911,693.0,36928.53914088552
1151,28,Female,Tier2,26833.291921176722,43,20,11,Fashion,0.2907341179297465,616.0,9850.566003272068
1152,14,Male,Tier1,,74,17,17,Luxury,0.2753026402221713,804.0,18211.06308821767
1153,32,Male,Tier1,16590.875029357947,17,23,13,Electronics,0.10141220597311594,550.0,6956.207351025085
1154,24,Male,Tier3,32160.619226599203,98,15,0,Grocery,0.35020744734889514,768.0,8913.092447306251
1155,59,Male,Tier2,15497.135762254713,24,20,3,Grocery,0.5233350881276839,775.0,6946.33698623052
1156,52,Female,Tier3,30806.096489346943,74,14,16,Electronics,0.14415797978815054,752.0,14324.725516452878
1157,31,Female,Tier3,28634.393610569532,30,27,17,Electronics,0.12655503336576143,668.0,15312.046979257599
1158,67,Male,Tier3,,67,17,18,Fashion,0.41817818198069345,622.0,5400.795603248449
1159,51,Male,Tier1,14354.093968054203,51,17,3,Electronics,0.06745894539707001,752.0,6458.45068603578
1160,36,Other,Tier1,25879.87693560801,60,23,5,Fashion,0.43975097296743676,586.0,11075.836102916073
1161,10,Male,Tier1,4536.109169428568,3,13,7,Electronics,0.14566987416908997,671.0,3602.196881555009
1162,67,Female,Tier1,20597.169460493904,5,19,14,Electronics,0.2597471514552255,646.0,9405.42717986297
1163,23,Male,Tier2,44619.631212815904,28,17,19,Electronics,0.17053854254934336,,16796.27097213847
1164,20,Female,Tier2,54730.28755874468,78,18,0,Fashion,0.44960948174814636,,16629.359075258202
1165,52,Female,Tier2,12737.283755949436,11,21,4,Electronics,0.25618749431853854,709.0,5473.534066213403
